name,method,seed,Significance,Coverage (expected 90.0%),Avg. Length,Coverage (expected 92.5%),Coverage (expected 95.0%),Coverage (expected 97.5%)
bike,CQR Net,11,0.05,,0.8551747157487289,,95.50045913682276,
bike,CQR Net,10,0.05,,0.8525616711008134,,95.68411386593203,
bike,CQR Net,9,0.05,,0.8769667383370608,,94.67401285583104,
bike,CQR Net,8,0.05,,0.8374224710081515,,95.54637281910009,
bike,CQR Net,7,0.05,,0.8368934434774452,,94.99540863177228,
bike,CQR Net,6,0.05,,0.7963695652394652,,94.71992653810835,
bike,CQR Net,5,0.05,,0.8342745404209877,,95.31680440771348,
bike,CQR Net,4,0.05,,0.7985278336755431,,94.16896235078052,
bike,CQR Net,3,0.05,,0.8740686401652122,,94.3067033976125,
bike,CQR Net,2,0.05,,0.7970741726612011,,95.17906336088154,
bike,CQR Net,1,0.05,,0.82580306235003,,95.77594123048668,
bike,CQR Net,0,0.05,,0.8527451099466987,,95.0872359963269,
bike,LWA-Net,19,0.05,,0.897221857655359,,95.40863177226814,
bike,LWA-Net,18,0.05,,0.8740345343089636,,94.71992653810835,
bike,LWA-Net,17,0.05,,0.9346335297253724,,95.36271808999082,
bike,LWA-Net,16,0.05,,0.837972991041928,,94.44444444444444,
bike,LWA-Net,15,0.05,,1.810734285333316,,95.36271808999082,
bike,LWA-Net,14,0.05,,1.6063378783698896,,95.0872359963269,
bike,LWA-Net,13,0.05,,0.8866100176378633,,95.63820018365472,
bike,LWA-Net,12,0.05,,0.9428606477845716,,93.52617079889806,
bike,LWA-Net,11,0.05,,0.9600947524059164,,94.8576675849403,
bike,LWA-Net,10,0.05,,0.8755270751275266,,95.36271808999082,
bike,LWA-Net,9,0.05,,1.0392097630311417,,94.71992653810835,
bike,LWA-Net,8,0.05,,0.8616348405986942,,95.0872359963269,
bike,LWA-Net,7,0.05,,0.846463915300996,,94.5821854912764,
bike,LWA-Net,6,0.05,,0.8806890510108161,,94.76584022038568,
bike,LWA-Net,5,0.05,,0.8589937958748339,,96.0514233241506,
bike,LWA-Net,4,0.05,,0.8838398903929026,,95.0413223140496,
bike,LWA-Net,3,0.05,,0.8386439166585098,,94.26078971533516,
bike,LWA-Net,2,0.05,,0.8238426269779514,,93.80165289256198,
bike,LWA-Net,1,0.05,,0.9258345822573624,,94.67401285583104,
bike,LWA-Net,0,0.05,,0.8771350423914882,,94.94949494949496,
bike,CQR Net,19,0.025,,1.0849042337779486,,,97.7961432506887
bike,CQR Net,18,0.025,,1.058043791126559,,,97.2910927456382
bike,CQR Net,17,0.025,,1.3089631979381091,,,98.16345270890724
bike,CQR Net,16,0.025,,1.1108384749102105,,,96.41873278236916
bike,CQR Net,15,0.025,,1.138228985753776,,,97.65840220385677
bike,CQR Net,14,0.025,,0.992594644729616,,,97.10743801652892
bike,CQR Net,13,0.025,,1.0684655047029503,,,98.11753902662994
bike,CQR Net,12,0.025,,1.098184731861626,,,96.51056014692378
bike,CQR Net,11,0.025,,1.044832336594059,,,97.65840220385677
bike,CQR Net,10,0.025,,1.1187007559578408,,,97.5206611570248
bike,CQR Net,9,0.025,,1.0832382948261825,,,97.61248852157944
bike,CQR Net,8,0.025,,1.0791733091726174,,,98.07162534435264
bike,CQR Net,7,0.025,,1.0015654432787444,,,96.96969696969695
bike,CQR Net,6,0.025,,1.0219465003616568,,,97.2910927456382
bike,CQR Net,5,0.025,,1.0271307394807323,,,97.5665748393021
bike,CQR Net,4,0.025,,1.0960024282038194,,,97.88797061524336
bike,CQR Net,3,0.025,,1.0973237330744794,,,97.47474747474747
bike,CQR Net,2,0.025,,1.1197064302706043,,,97.38292011019284
bike,CQR Net,1,0.025,,1.1036655835185587,,,96.6023875114784
bike,CQR Net,0,0.025,,1.033788581781989,,,97.42883379247016
bike,LWA-Net,19,0.025,,1.2127175093641294,,,97.65840220385675
bike,LWA-Net,18,0.025,,1.1697047774443066,,,97.65840220385675
bike,LWA-Net,17,0.025,,1.1520214940706068,,,98.11753902662994
bike,LWA-Net,16,0.025,,1.0975099184770134,,,97.5665748393021
bike,LWA-Net,15,0.025,,1.971046163342616,,,97.84205693296603
bike,LWA-Net,14,0.025,,2.170554654330658,,,97.5665748393021
bike,LWA-Net,13,0.025,,1.0711638628795086,,,98.11753902662994
bike,LWA-Net,12,0.025,,1.3405552738952502,,,96.60238751147841
bike,LWA-Net,11,0.025,,1.319459095024277,,,97.65840220385675
bike,LWA-Net,10,0.025,,1.2064296463692579,,,98.16345270890724
bike,LWA-Net,9,0.025,,1.2629163892635233,,,97.65840220385675
bike,LWA-Net,8,0.025,,1.249707477736818,,,97.47474747474747
bike,LWA-Net,7,0.025,,1.2592283246775318,,,97.2451790633609
bike,LWA-Net,6,0.025,,1.2228668512275342,,,97.5665748393021
bike,LWA-Net,5,0.025,,1.070736385023271,,,98.34710743801654
bike,LWA-Net,4,0.025,,1.4640620677450567,,,97.33700642791551
bike,LWA-Net,3,0.025,,1.0918179495192557,,,97.52066115702479
bike,LWA-Net,2,0.025,,1.1420820050909637,,,97.38292011019284
bike,LWA-Net,1,0.025,,1.2646461539971066,,,97.19926538108356
bike,LWA-Net,0,0.025,,1.1628877981279397,,,97.19926538108356
