name,method,seed,Significance,Coverage (expected 10.0%),Avg. Length,Coverage (expected 7.5%),Coverage (expected 5.0%),Coverage (expected 2.5%)
concrete,LWA-Net,0,0.925,,0.0936660755027845,7.281553398058252,,
concrete,LWA-Net,1,0.925,,0.0268485104864083,16.50485436893204,,
concrete,LWA-Net,2,0.925,,0.0254322770729805,9.70873786407767,,
concrete,LWA-Net,3,0.925,,0.00251032397585,8.25242718446602,,
concrete,LWA-Net,4,0.925,,0.0264545083045959,7.281553398058252,,
concrete,LWA-Net,5,0.925,,0.0212754015494318,4.854368932038835,,
concrete,LWA-Net,6,0.925,,0.0489670459217238,9.223300970873789,,
concrete,LWA-Net,7,0.925,,0.0830550069369158,8.25242718446602,,
concrete,LWA-Net,8,0.925,,0.0446794791129028,6.796116504854369,,
concrete,LWA-Net,9,0.925,,0.0924480460511828,4.368932038834951,,
concrete,LWA-Net,10,0.925,,0.0595970281119485,5.339805825242718,,
concrete,LWA-Net,11,0.925,,0.1005070948774374,5.825242718446602,,
concrete,LWA-Net,12,0.925,,0.0534010296597064,7.766990291262135,,
concrete,LWA-Net,13,0.925,,0.1528902636859023,4.368932038834951,,
concrete,LWA-Net,14,0.925,,0.0874310663892227,7.281553398058252,,
